client_id,nom_client,adresse_client,devis_id,date_devis,produit_id,nom_produit,quantité,prix_unitaire
77063,Katrina Molina,"1903 Long Summit, Lake James, PA 05246",4465,2024-03-31,3436,he pattern,2,504.18
77063,Katrina Molina,"1903 Long Summit, Lake James, PA 05246",4465,2024-03-31,53539,radio develop,5,458.26
83954,Sandra Jefferson,"676 Smith Street Apt. 716, Robertsburgh, MA 65662",7263,2024-08-16,29940,cause here,4,967.4
83954,Sandra Jefferson,"676 Smith Street Apt. 716, Robertsburgh, MA 65662",7263,2024-08-16,57048,central finish,4,349.0
83954,Sandra Jefferson,"676 Smith Street Apt. 716, Robertsburgh, MA 65662",7263,2024-08-16,24491,friend senior,2,785.53
64893,Brandon Gallegos,"9210 Bowen Shore, South Paula, MP 58240",56141,2024-01-22,24491,friend senior,2,785.53
64893,Brandon Gallegos,"9210 Bowen Shore, South Paula, MP 58240",56141,2024-01-22,41078,break of,3,395.12
24053,Danielle Peterson,"135 Elliott Ranch Apt. 012, Rosariomouth, ND 97826",32350,2024-08-04,29940,cause here,1,967.4
24053,Danielle Peterson,"135 Elliott Ranch Apt. 012, Rosariomouth, ND 97826",26752,2023-12-26,7628,call thought,4,671.06
24053,Danielle Peterson,"135 Elliott Ranch Apt. 012, Rosariomouth, ND 97826",26752,2023-12-26,62170,choice compare,4,506.51
24053,Danielle Peterson,"135 Elliott Ranch Apt. 012, Rosariomouth, ND 97826",26752,2023-12-26,9991,each edge,5,185.47
48463,Brandon Mcfarland,"PSC 7735, Box 7256, APO AA 90101",57149,2023-11-23,98176,single similar,1,698.81
19393,John Russell,"00872 Tammy Overpass, Lukeborough, DE 57165",50410,2024-01-09,25217,case full,4,221.27
19393,John Russell,"00872 Tammy Overpass, Lukeborough, DE 57165",50410,2024-01-09,30630,share particularly,4,646.96
19393,John Russell,"00872 Tammy Overpass, Lukeborough, DE 57165",37727,2023-11-02,38980,light together,2,757.42
8520,Alexander Phillips,"574 Elizabeth Ville, Lake Pattyton, VT 12258",30592,2024-02-27,31737,pull idea,4,700.12
8520,Alexander Phillips,"574 Elizabeth Ville, Lake Pattyton, VT 12258",74710,2024-02-17,70918,team clear,1,59.7
8520,Alexander Phillips,"574 Elizabeth Ville, Lake Pattyton, VT 12258",31939,2024-01-15,24491,friend senior,2,785.53
8520,Alexander Phillips,"574 Elizabeth Ville, Lake Pattyton, VT 12258",31939,2024-01-15,83028,impact reach,3,880.32
8520,Alexander Phillips,"574 Elizabeth Ville, Lake Pattyton, VT 12258",31939,2024-01-15,91241,Republican police,5,442.29
75987,Rebecca West,"4451 Peterson Haven, Bakerport, CA 62318",2304,2024-02-12,70166,let candidate,5,337.72
75987,Rebecca West,"4451 Peterson Haven, Bakerport, CA 62318",2304,2024-02-12,59794,economic power,3,146.78
75987,Rebecca West,"4451 Peterson Haven, Bakerport, CA 62318",2304,2024-02-12,48648,some onto,2,35.31
75987,Rebecca West,"4451 Peterson Haven, Bakerport, CA 62318",99430,2024-03-29,13189,store daughter,2,150.25
75987,Rebecca West,"4451 Peterson Haven, Bakerport, CA 62318",99430,2024-03-29,83028,impact reach,2,880.32
75987,Rebecca West,"4451 Peterson Haven, Bakerport, CA 62318",84322,2024-05-01,74698,activity both,3,912.19
75987,Rebecca West,"4451 Peterson Haven, Bakerport, CA 62318",84322,2024-05-01,29397,level visit,4,346.42
63236,Peter Young,"010 Payne Hollow Apt. 373, Corteztown, FM 64667",30706,2024-09-12,57048,central finish,5,349.0
63236,Peter Young,"010 Payne Hollow Apt. 373, Corteztown, FM 64667",30706,2024-09-12,4459,admit measure,3,737.28
63236,Peter Young,"010 Payne Hollow Apt. 373, Corteztown, FM 64667",30706,2024-09-12,25217,case full,4,221.27
63236,Peter Young,"010 Payne Hollow Apt. 373, Corteztown, FM 64667",86096,2024-01-30,83277,west western,2,882.67
86973,Cody Mullen,"252 Lowe Fords, Francisstad, OK 92158",8174,2024-06-02,68778,rule deal,1,111.08
86973,Cody Mullen,"252 Lowe Fords, Francisstad, OK 92158",21027,2024-01-22,23504,may somebody,3,223.91
66276,John Freeman,"3777 Clark Station, Morganhaven, PR 72330",36599,2024-09-24,98176,single similar,2,698.81
66276,John Freeman,"3777 Clark Station, Morganhaven, PR 72330",36599,2024-09-24,14861,social ahead,5,118.94
66276,John Freeman,"3777 Clark Station, Morganhaven, PR 72330",16310,2024-04-06,37001,draw beyond,4,478.75
66276,John Freeman,"3777 Clark Station, Morganhaven, PR 72330",16310,2024-04-06,62335,man series,4,619.45
66276,John Freeman,"3777 Clark Station, Morganhaven, PR 72330",18680,2024-04-30,68778,rule deal,1,111.08
60856,Justin Boyer,"Unit 2094 Box 2477, DPO AA 99858",29684,2024-06-26,7458,could tell,4,311.26
60856,Justin Boyer,"Unit 2094 Box 2477, DPO AA 99858",29684,2024-06-26,99467,entire clear,2,168.62
60856,Justin Boyer,"Unit 2094 Box 2477, DPO AA 99858",24459,2023-11-13,62170,choice compare,3,506.51
60856,Justin Boyer,"Unit 2094 Box 2477, DPO AA 99858",24459,2023-11-13,84855,fund account,1,216.8
60856,Justin Boyer,"Unit 2094 Box 2477, DPO AA 99858",24459,2023-11-13,91362,training force,1,640.29
60856,Justin Boyer,"Unit 2094 Box 2477, DPO AA 99858",81939,2023-12-30,92810,citizen dream,3,876.79
60856,Justin Boyer,"Unit 2094 Box 2477, DPO AA 99858",81939,2023-12-30,85138,same impact,4,638.88
60856,Justin Boyer,"Unit 2094 Box 2477, DPO AA 99858",81939,2023-12-30,79139,administration success,4,378.98
3412,Rebecca Ortega,"8292 Carter Pike, Port Anthony, MP 62376",4022,2023-11-29,98054,if top,1,973.01
3412,Rebecca Ortega,"8292 Carter Pike, Port Anthony, MP 62376",36892,2024-05-23,41230,church always,1,428.98
3412,Rebecca Ortega,"8292 Carter Pike, Port Anthony, MP 62376",36892,2024-05-23,23419,represent which,5,615.92
3412,Rebecca Ortega,"8292 Carter Pike, Port Anthony, MP 62376",57428,2024-07-07,70166,let candidate,1,337.72
3412,Rebecca Ortega,"8292 Carter Pike, Port Anthony, MP 62376",57428,2024-07-07,4459,admit measure,4,737.28
3412,Rebecca Ortega,"8292 Carter Pike, Port Anthony, MP 62376",57428,2024-07-07,3588,collection child,1,52.62
59079,Tommy Ryan,"461 Wright Point Suite 236, North Amanda, ND 67051",36906,2024-03-20,23419,represent which,4,615.92
59079,Tommy Ryan,"461 Wright Point Suite 236, North Amanda, ND 67051",36906,2024-03-20,4459,admit measure,5,737.28
59079,Tommy Ryan,"461 Wright Point Suite 236, North Amanda, ND 67051",78570,2024-02-09,2649,themselves person,3,382.08
8434,Mary Sullivan,"06804 Yates Knoll Suite 931, Ericaton, GA 88089",30756,2024-05-08,70166,let candidate,1,337.72
8434,Mary Sullivan,"06804 Yates Knoll Suite 931, Ericaton, GA 88089",30756,2024-05-08,29397,level visit,5,346.42
8434,Mary Sullivan,"06804 Yates Knoll Suite 931, Ericaton, GA 88089",99142,2024-09-06,14861,social ahead,2,118.94
8434,Mary Sullivan,"06804 Yates Knoll Suite 931, Ericaton, GA 88089",19954,2023-11-15,39680,wait phone,2,390.08
11675,Kelly Miller,"Unit 9619 Box 3322, DPO AE 88998",52648,2024-05-14,57048,central finish,5,349.0
11675,Kelly Miller,"Unit 9619 Box 3322, DPO AE 88998",52648,2024-05-14,25025,mouth key,4,575.89
11675,Kelly Miller,"Unit 9619 Box 3322, DPO AE 88998",68466,2024-02-13,37534,dark few,5,290.77
11675,Kelly Miller,"Unit 9619 Box 3322, DPO AE 88998",68466,2024-02-13,2649,themselves person,4,382.08
81196,Angela Green,"PSC 2108, Box 8763, APO AE 86523",78227,2024-03-17,285,provide friend,3,162.6
81196,Angela Green,"PSC 2108, Box 8763, APO AE 86523",78227,2024-03-17,62070,firm it,2,709.83
81196,Angela Green,"PSC 2108, Box 8763, APO AE 86523",78227,2024-03-17,66984,car data,1,115.17
90191,Patricia Montgomery,"3010 Ann Shores Apt. 344, Lake Jeffreychester, OK 01043",2452,2024-07-15,27041,popular figure,5,483.9
90191,Patricia Montgomery,"3010 Ann Shores Apt. 344, Lake Jeffreychester, OK 01043",2452,2024-07-15,9991,each edge,2,185.47
90191,Patricia Montgomery,"3010 Ann Shores Apt. 344, Lake Jeffreychester, OK 01043",2452,2024-07-15,38257,few trade,3,712.15
90191,Patricia Montgomery,"3010 Ann Shores Apt. 344, Lake Jeffreychester, OK 01043",15357,2024-04-24,78574,pretty little,4,275.46
59786,Brooke Miller,"49668 Vega Locks, Laurafurt, FL 88709",53258,2024-01-15,60947,front letter,4,793.46
59786,Brooke Miller,"49668 Vega Locks, Laurafurt, FL 88709",53258,2024-01-15,285,provide friend,2,162.6
59786,Brooke Miller,"49668 Vega Locks, Laurafurt, FL 88709",53258,2024-01-15,9991,each edge,4,185.47
59786,Brooke Miller,"49668 Vega Locks, Laurafurt, FL 88709",11948,2024-07-25,13892,son how,3,889.57
59786,Brooke Miller,"49668 Vega Locks, Laurafurt, FL 88709",11948,2024-07-25,13189,store daughter,4,150.25
59786,Brooke Miller,"49668 Vega Locks, Laurafurt, FL 88709",84643,2024-05-07,4459,admit measure,2,737.28
59786,Brooke Miller,"49668 Vega Locks, Laurafurt, FL 88709",84643,2024-05-07,34209,new family,2,339.87
99751,Carol Edwards,"USS Montgomery, FPO AP 44325",93126,2024-07-12,97994,remain discussion,4,534.48
47557,Elizabeth Dean,"433 Watkins Circles Suite 515, West Joshuaburgh, OR 90607",68544,2024-07-03,58821,yard identify,5,399.75
47557,Elizabeth Dean,"433 Watkins Circles Suite 515, West Joshuaburgh, OR 90607",68544,2024-07-03,4361,follow it,5,328.54
47557,Elizabeth Dean,"433 Watkins Circles Suite 515, West Joshuaburgh, OR 90607",68544,2024-07-03,62170,choice compare,2,506.51
47557,Elizabeth Dean,"433 Watkins Circles Suite 515, West Joshuaburgh, OR 90607",16436,2024-07-29,66829,indicate glass,1,655.22
47557,Elizabeth Dean,"433 Watkins Circles Suite 515, West Joshuaburgh, OR 90607",16436,2024-07-29,39707,record give,2,271.2
47557,Elizabeth Dean,"433 Watkins Circles Suite 515, West Joshuaburgh, OR 90607",55988,2024-05-19,91362,training force,2,640.29
47557,Elizabeth Dean,"433 Watkins Circles Suite 515, West Joshuaburgh, OR 90607",55988,2024-05-19,35740,fly catch,3,408.16
47557,Elizabeth Dean,"433 Watkins Circles Suite 515, West Joshuaburgh, OR 90607",55988,2024-05-19,77235,low nor,2,31.54
61947,Steven Bruce,"96420 Madison Rapid Apt. 640, Fernandofurt, NY 65294",43457,2023-10-24,2649,themselves person,2,382.08
61947,Steven Bruce,"96420 Madison Rapid Apt. 640, Fernandofurt, NY 65294",43457,2023-10-24,62762,amount seat,5,379.34
61947,Steven Bruce,"96420 Madison Rapid Apt. 640, Fernandofurt, NY 65294",81107,2024-06-06,93476,subject court,1,378.85
61947,Steven Bruce,"96420 Madison Rapid Apt. 640, Fernandofurt, NY 65294",40268,2024-08-07,38257,few trade,4,712.15
61947,Steven Bruce,"96420 Madison Rapid Apt. 640, Fernandofurt, NY 65294",40268,2024-08-07,7628,call thought,3,671.06
61947,Steven Bruce,"96420 Madison Rapid Apt. 640, Fernandofurt, NY 65294",40268,2024-08-07,66984,car data,4,115.17
12991,Jennifer Kelly,"USNV Walters, FPO AE 67839",69151,2024-02-24,4459,admit measure,3,737.28
12991,Jennifer Kelly,"USNV Walters, FPO AE 67839",69151,2024-02-24,62762,amount seat,5,379.34
12991,Jennifer Kelly,"USNV Walters, FPO AE 67839",6847,2024-01-07,64717,together system,3,136.24
30529,Mary Bradley,"USNS Arias, FPO AP 96657",10782,2024-02-17,74698,activity both,2,912.19
30529,Mary Bradley,"USNS Arias, FPO AP 96657",10782,2024-02-17,62335,man series,2,619.45
30529,Mary Bradley,"USNS Arias, FPO AP 96657",93735,2024-04-07,62070,firm it,1,709.83
30529,Mary Bradley,"USNS Arias, FPO AP 96657",93735,2024-04-07,13433,positive after,5,154.64
30529,Mary Bradley,"USNS Arias, FPO AP 96657",93735,2024-04-07,83277,west western,5,882.67
69265,Christina Simmons,"819 Amy Alley, New Rhonda, NV 49801",17175,2024-03-04,64717,together system,2,136.24
69265,Christina Simmons,"819 Amy Alley, New Rhonda, NV 49801",17175,2024-03-04,93476,subject court,5,378.85
69265,Christina Simmons,"819 Amy Alley, New Rhonda, NV 49801",45639,2024-03-18,29940,cause here,2,967.4
69265,Christina Simmons,"819 Amy Alley, New Rhonda, NV 49801",45639,2024-03-18,22733,seat your,3,790.71
69265,Christina Simmons,"819 Amy Alley, New Rhonda, NV 49801",45639,2024-03-18,84855,fund account,4,216.8
75214,Ryan Duran,"9637 Thornton Well, Kaylamouth, NH 39648",18876,2023-11-25,30480,area world,3,919.25
75214,Ryan Duran,"9637 Thornton Well, Kaylamouth, NH 39648",49107,2024-04-23,35577,tough no,2,41.98
75214,Ryan Duran,"9637 Thornton Well, Kaylamouth, NH 39648",82276,2024-10-03,60947,front letter,1,793.46
75214,Ryan Duran,"9637 Thornton Well, Kaylamouth, NH 39648",82276,2024-10-03,2649,themselves person,2,382.08
93115,Emily Todd,"1849 Anderson Streets Suite 379, Jessicaport, AS 98855",54528,2023-10-24,99677,game test,2,780.7
97803,Catherine Davenport,"PSC 5280, Box 4164, APO AE 40357",19222,2024-01-13,39707,record give,5,271.2
97803,Catherine Davenport,"PSC 5280, Box 4164, APO AE 40357",19222,2024-01-13,53539,radio develop,1,458.26
97803,Catherine Davenport,"PSC 5280, Box 4164, APO AE 40357",19222,2024-01-13,285,provide friend,4,162.6
49452,Leah Hansen,"731 Bell Glen Suite 285, East Omarburgh, ME 01179",7383,2024-08-22,37001,draw beyond,1,478.75
49452,Leah Hansen,"731 Bell Glen Suite 285, East Omarburgh, ME 01179",7383,2024-08-22,91472,different state,5,513.47
49452,Leah Hansen,"731 Bell Glen Suite 285, East Omarburgh, ME 01179",7383,2024-08-22,34209,new family,2,339.87
49452,Leah Hansen,"731 Bell Glen Suite 285, East Omarburgh, ME 01179",21003,2024-10-21,30480,area world,4,919.25
49452,Leah Hansen,"731 Bell Glen Suite 285, East Omarburgh, ME 01179",21003,2024-10-21,20230,maintain finish,1,37.39
49452,Leah Hansen,"731 Bell Glen Suite 285, East Omarburgh, ME 01179",21003,2024-10-21,49358,west build,2,812.37
49452,Leah Hansen,"731 Bell Glen Suite 285, East Omarburgh, ME 01179",81549,2024-04-13,78574,pretty little,3,275.46
49452,Leah Hansen,"731 Bell Glen Suite 285, East Omarburgh, ME 01179",81549,2024-04-13,64717,together system,4,136.24
49452,Leah Hansen,"731 Bell Glen Suite 285, East Omarburgh, ME 01179",81549,2024-04-13,64717,together system,5,136.24
50618,Michael Davis,"181 Vincent Passage Suite 107, South Jenniferland, LA 61767",86694,2024-01-26,35740,fly catch,2,408.16
50618,Michael Davis,"181 Vincent Passage Suite 107, South Jenniferland, LA 61767",86694,2024-01-26,25217,case full,4,221.27
50618,Michael Davis,"181 Vincent Passage Suite 107, South Jenniferland, LA 61767",86694,2024-01-26,30630,share particularly,5,646.96
50618,Michael Davis,"181 Vincent Passage Suite 107, South Jenniferland, LA 61767",57378,2024-05-04,70166,let candidate,5,337.72
50618,Michael Davis,"181 Vincent Passage Suite 107, South Jenniferland, LA 61767",57378,2024-05-04,65859,however group,1,565.77
50618,Michael Davis,"181 Vincent Passage Suite 107, South Jenniferland, LA 61767",57378,2024-05-04,29397,level visit,2,346.42
50618,Michael Davis,"181 Vincent Passage Suite 107, South Jenniferland, LA 61767",47651,2024-07-23,53539,radio develop,4,458.26
50618,Michael Davis,"181 Vincent Passage Suite 107, South Jenniferland, LA 61767",47651,2024-07-23,48648,some onto,5,35.31
7738,Joseph Williams,"USS Bartlett, FPO AE 77990",67187,2024-03-26,59794,economic power,1,146.78
7738,Joseph Williams,"USS Bartlett, FPO AE 77990",67187,2024-03-26,44214,himself world,4,597.5
7738,Joseph Williams,"USS Bartlett, FPO AE 77990",67187,2024-03-26,73670,government leg,1,838.01
7738,Joseph Williams,"USS Bartlett, FPO AE 77990",31344,2023-11-12,38257,few trade,2,712.15
20998,Sean Pennington,"93662 Tamara Shoals Apt. 236, East Jeffery, ME 81871",43928,2023-11-02,62170,choice compare,3,506.51
20998,Sean Pennington,"93662 Tamara Shoals Apt. 236, East Jeffery, ME 81871",43928,2023-11-02,1025,against return,1,307.44
20998,Sean Pennington,"93662 Tamara Shoals Apt. 236, East Jeffery, ME 81871",61796,2023-12-07,83277,west western,5,882.67
20998,Sean Pennington,"93662 Tamara Shoals Apt. 236, East Jeffery, ME 81871",61796,2023-12-07,65859,however group,3,565.77
20998,Sean Pennington,"93662 Tamara Shoals Apt. 236, East Jeffery, ME 81871",61796,2023-12-07,29940,cause here,5,967.4
71997,Meredith Steele,"2456 Lisa Shores Suite 090, Nathanhaven, MS 56467",59878,2024-08-16,64717,together system,4,136.24
71997,Meredith Steele,"2456 Lisa Shores Suite 090, Nathanhaven, MS 56467",59878,2024-08-16,91241,Republican police,5,442.29
71997,Meredith Steele,"2456 Lisa Shores Suite 090, Nathanhaven, MS 56467",19398,2024-01-23,37001,draw beyond,3,478.75
71997,Meredith Steele,"2456 Lisa Shores Suite 090, Nathanhaven, MS 56467",19398,2024-01-23,87329,worker organization,1,990.26
71997,Meredith Steele,"2456 Lisa Shores Suite 090, Nathanhaven, MS 56467",19398,2024-01-23,9868,reduce first,1,882.4
14915,Emily Anderson,"04586 Merritt Harbor, Kellerton, NV 96956",19279,2024-10-11,13189,store daughter,5,150.25
14915,Emily Anderson,"04586 Merritt Harbor, Kellerton, NV 96956",19279,2024-10-11,9868,reduce first,3,882.4
10168,Michelle Stout,"PSC 7921, Box 2422, APO AE 89327",71567,2024-07-21,77235,low nor,5,31.54
10168,Michelle Stout,"PSC 7921, Box 2422, APO AE 89327",71567,2024-07-21,4459,admit measure,1,737.28
10168,Michelle Stout,"PSC 7921, Box 2422, APO AE 89327",2776,2024-07-09,31737,pull idea,3,700.12
10168,Michelle Stout,"PSC 7921, Box 2422, APO AE 89327",2776,2024-07-09,60205,probably character,2,828.78
43398,Rita Rivera,"50340 Cheryl Dale, Kelseybury, NH 39648",24780,2024-10-04,93476,subject court,2,378.85
43398,Rita Rivera,"50340 Cheryl Dale, Kelseybury, NH 39648",24780,2024-10-04,92810,citizen dream,1,876.79
43398,Rita Rivera,"50340 Cheryl Dale, Kelseybury, NH 39648",24780,2024-10-04,95733,south interview,2,259.25
43398,Rita Rivera,"50340 Cheryl Dale, Kelseybury, NH 39648",6573,2024-05-02,60947,front letter,1,793.46
43398,Rita Rivera,"50340 Cheryl Dale, Kelseybury, NH 39648",6573,2024-05-02,67406,threat mission,5,181.57
43398,Rita Rivera,"50340 Cheryl Dale, Kelseybury, NH 39648",89865,2024-03-08,68778,rule deal,4,111.08
43398,Rita Rivera,"50340 Cheryl Dale, Kelseybury, NH 39648",89865,2024-03-08,49358,west build,2,812.37
43398,Rita Rivera,"50340 Cheryl Dale, Kelseybury, NH 39648",89865,2024-03-08,70166,let candidate,1,337.72
54174,Jennifer Davis,"PSC 6492, Box 9022, APO AE 54156",84216,2024-04-26,5537,why day,1,432.56
54174,Jennifer Davis,"PSC 6492, Box 9022, APO AE 54156",84216,2024-04-26,27975,make site,4,254.19
54174,Jennifer Davis,"PSC 6492, Box 9022, APO AE 54156",84216,2024-04-26,68778,rule deal,4,111.08
52789,Thomas Ochoa,"0314 Bauer Flats, Martinezbury, HI 30933",5470,2024-02-06,67406,threat mission,5,181.57
50151,Adrian Phelps,"40677 Billy Knoll Apt. 707, Thompsonview, CT 99642",27710,2023-11-29,48648,some onto,1,35.31
50151,Adrian Phelps,"40677 Billy Knoll Apt. 707, Thompsonview, CT 99642",55877,2024-04-23,57048,central finish,4,349.0
50151,Adrian Phelps,"40677 Billy Knoll Apt. 707, Thompsonview, CT 99642",55877,2024-04-23,29940,cause here,3,967.4
50151,Adrian Phelps,"40677 Billy Knoll Apt. 707, Thompsonview, CT 99642",38687,2024-05-17,87329,worker organization,4,990.26
40575,Ashley Hill,"5856 Sierra Underpass, Port Natasha, PA 19759",83000,2023-11-22,79139,administration success,3,378.98
40575,Ashley Hill,"5856 Sierra Underpass, Port Natasha, PA 19759",83000,2023-11-22,27975,make site,3,254.19
40575,Ashley Hill,"5856 Sierra Underpass, Port Natasha, PA 19759",83000,2023-11-22,99677,game test,2,780.7
32247,Ricardo Valencia,"090 Smith Port, Allisonborough, NV 10536",64366,2024-05-20,13433,positive after,3,154.64
32247,Ricardo Valencia,"090 Smith Port, Allisonborough, NV 10536",64366,2024-05-20,44518,build society,2,303.04
93280,Mrs. Kimberly Scott,"81263 Isaac Extension, Birdport, MA 90823",91060,2023-11-03,66829,indicate glass,2,655.22
93280,Mrs. Kimberly Scott,"81263 Isaac Extension, Birdport, MA 90823",91060,2023-11-03,58821,yard identify,4,399.75
93280,Mrs. Kimberly Scott,"81263 Isaac Extension, Birdport, MA 90823",91060,2023-11-03,77235,low nor,2,31.54
93280,Mrs. Kimberly Scott,"81263 Isaac Extension, Birdport, MA 90823",8403,2024-01-04,66986,stay away,5,171.66
93280,Mrs. Kimberly Scott,"81263 Isaac Extension, Birdport, MA 90823",8403,2024-01-04,91472,different state,1,513.47
93280,Mrs. Kimberly Scott,"81263 Isaac Extension, Birdport, MA 90823",8403,2024-01-04,27041,popular figure,5,483.9
93280,Mrs. Kimberly Scott,"81263 Isaac Extension, Birdport, MA 90823",77223,2024-07-23,62335,man series,2,619.45
4742,Anna Lang,"1365 Alvarado Stravenue, Chapmanhaven, FM 50678",22268,2024-06-26,30630,share particularly,1,646.96
